method,seed,instance_id,source_image_id,true_label,corruption_family,severity,clean_prediction,corrupted_prediction,clean_correct,corrupted_correct,prediction_changed,harmful_flip,beneficial_flip,logit_craze,logit_corrosion,logit_surface_injure,logit_thunderstrike,logit_crack,logit_hide_craze
mobilenet_v3_small,17,326_1,326,craze,brightness,severe,craze,hide_craze,True,False,True,True,False,-2.051264762878418,0.9173147082328796,0.24115511775016785,-2.4403979778289795,-1.9474023580551147,3.561065673828125
mobilenet_v3_small,17,332_0,332,surface_injure,brightness,severe,surface_injure,hide_craze,True,False,True,True,False,-0.26420167088508606,-0.4475451111793518,0.48680755496025085,0.2385280281305313,-1.8469761610031128,1.6300220489501953
mobilenet_v3_small,17,363_0,363,surface_injure,brightness,severe,surface_injure,surface_injure,True,True,False,False,False,-2.4345712661743164,0.47187119722366333,5.645969390869141,-0.944413423538208,-4.741862773895264,2.7203691005706787
mobilenet_v3_small,17,370_0,370,corrosion,brightness,severe,corrosion,hide_craze,True,False,True,True,False,0.1859273463487625,-0.7010775208473206,-0.3777475357055664,-0.6120004653930664,-0.641268253326416,1.4381242990493774
mobilenet_v3_small,17,370_1,370,corrosion,brightness,severe,corrosion,hide_craze,True,False,True,True,False,-0.6451120376586914,0.5055241584777832,0.4042723476886749,-0.5239971280097961,-1.1006299257278442,1.2770847082138062
mobilenet_v3_small,17,370_2,370,corrosion,brightness,severe,corrosion,hide_craze,True,False,True,True,False,-0.4750766456127167,0.44650864601135254,-0.21536049246788025,-1.0006757974624634,-1.7035537958145142,2.3771755695343018
mobilenet_v3_small,17,373_0,373,corrosion,brightness,severe,corrosion,corrosion,True,True,False,False,False,0.6658642888069153,2.8695828914642334,0.17815804481506348,-1.6762058734893799,-1.9005986452102661,0.10002382844686508
mobilenet_v3_small,17,379_0,379,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,0.7074885964393616,-1.4353705644607544,-2.9429972171783447,-4.047929286956787,-3.9970602989196777,7.613261699676514
mobilenet_v3_small,17,379_1,379,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,1.1011770963668823,-0.728760302066803,-0.6802233457565308,-3.2425730228424072,-4.029845714569092,5.6354660987854
mobilenet_v3_small,17,388_0,388,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,-0.8758885860443115,-1.63079035282135,-1.0691293478012085,-0.9077852368354797,-1.275285005569458,4.441956520080566
mobilenet_v3_small,17,389_0,389,crack,brightness,severe,crack,crack,True,True,False,False,False,0.5433801412582397,-1.0808601379394531,0.5418442487716675,-1.5261482000350952,0.6867176294326782,-0.11600226163864136
mobilenet_v3_small,17,390_0,390,corrosion,brightness,severe,corrosion,hide_craze,True,False,True,True,False,-2.909691572189331,1.8359980583190918,0.5159520506858826,-1.4670804738998413,-3.594316244125366,4.523746013641357
mobilenet_v3_small,17,394_0,394,crack,brightness,severe,crack,crack,True,True,False,False,False,3.3664751052856445,-2.8178765773773193,-2.847954750061035,-3.109297513961792,3.4525630474090576,0.7465194463729858
mobilenet_v3_small,17,405_0,405,corrosion,brightness,severe,corrosion,corrosion,True,True,False,False,False,-2.968959093093872,4.885415077209473,-0.8182377815246582,-0.9100812673568726,-2.2486867904663086,1.0397729873657227
mobilenet_v3_small,17,407_0,407,surface_injure,brightness,severe,surface_injure,surface_injure,True,True,False,False,False,-2.1415340900421143,0.24715028703212738,3.795466899871826,-0.6886521577835083,-2.5945780277252197,-0.7141005992889404
mobilenet_v3_small,17,408_0,408,corrosion,brightness,severe,corrosion,corrosion,True,True,False,False,False,-1.1779391765594482,5.418994426727295,-0.9960587620735168,-1.1635297536849976,-5.062704563140869,2.0363268852233887
mobilenet_v3_small,17,408_1,408,corrosion,brightness,severe,corrosion,corrosion,True,True,False,False,False,-0.3131767213344574,3.3323476314544678,0.8827325701713562,-1.6851927042007446,-4.108773708343506,1.452533483505249
mobilenet_v3_small,17,410_0,410,corrosion,brightness,severe,corrosion,corrosion,True,True,False,False,False,-1.041501522064209,4.76104211807251,-1.7577120065689087,-1.8227890729904175,-5.319715976715088,1.8213456869125366
mobilenet_v3_small,17,410_1,410,corrosion,brightness,severe,corrosion,hide_craze,True,False,True,True,False,1.0063645839691162,0.9105002284049988,-1.1189558506011963,-4.221014976501465,-4.796061038970947,3.490936279296875
mobilenet_v3_small,17,432_0,432,surface_injure,brightness,severe,surface_injure,surface_injure,True,True,False,False,False,-1.9171299934387207,-1.4348092079162598,6.250129699707031,-0.7817810773849487,-3.495910882949829,0.9598758220672607
mobilenet_v3_small,17,438_0,438,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,-1.339935541152954,-1.8205196857452393,0.04244357720017433,-0.573532223701477,-1.8962241411209106,4.688024997711182
mobilenet_v3_small,17,440_0,440,crack,brightness,severe,crack,crack,True,True,False,False,False,0.2421530783176422,-1.496268630027771,-1.9263197183609009,-1.4905260801315308,3.0615291595458984,0.8354454040527344
mobilenet_v3_small,17,447_0,447,crack,brightness,severe,crack,crack,True,True,False,False,False,3.3111538887023926,-3.435345411300659,-2.144294261932373,-2.8200552463531494,5.483423709869385,-0.6997785568237305
mobilenet_v3_small,17,447_1,447,crack,brightness,severe,crack,crack,True,True,False,False,False,0.5111039876937866,-1.811316728591919,-1.5700045824050903,-1.8887202739715576,3.361398696899414,1.469472050666809
mobilenet_v3_small,17,451_0,451,corrosion,brightness,severe,corrosion,corrosion,True,True,False,False,False,-0.7492324709892273,3.9793498516082764,-0.5141400694847107,-1.0071903467178345,-2.8233871459960938,0.7895821332931519
mobilenet_v3_small,17,457_0,457,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,-2.5792319774627686,0.9576119780540466,-1.6812011003494263,-0.7330394387245178,-3.2766244411468506,4.811507701873779
mobilenet_v3_small,17,457_1,457,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,-1.6271497011184692,0.22365041077136993,-0.38342005014419556,-0.38823777437210083,-1.2347403764724731,2.6604232788085938
mobilenet_v3_small,17,457_2,457,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,-1.5596940517425537,-0.6382596492767334,-1.245766282081604,-0.9579116702079773,-1.429192066192627,4.4356560707092285
mobilenet_v3_small,17,464_0,464,craze,brightness,severe,craze,hide_craze,True,False,True,True,False,-0.20123375952243805,-0.12251550704240799,0.1647857427597046,-1.0906869173049927,-2.3558738231658936,1.8189990520477295
mobilenet_v3_small,17,464_1,464,hide_craze,brightness,severe,surface_injure,surface_injure,False,False,False,False,False,-2.403777599334717,-0.4554927945137024,2.6647231578826904,-0.25033795833587646,-3.0751187801361084,1.546297550201416
mobilenet_v3_small,17,469_0,469,craze,brightness,severe,craze,craze,True,True,False,False,False,6.588907718658447,-1.9727976322174072,-3.4493112564086914,-4.769958972930908,-1.62961745262146,0.770563542842865
mobilenet_v3_small,17,473_0,473,crack,brightness,severe,crack,crack,True,True,False,False,False,-0.35328051447868347,-2.0093600749969482,-2.4130825996398926,-2.7008001804351807,4.3327956199646,2.4987070560455322
mobilenet_v3_small,17,476_0,476,surface_injure,brightness,severe,surface_injure,surface_injure,True,True,False,False,False,-2.4123427867889404,-1.0871740579605103,2.572981595993042,-0.5360381603240967,-3.6696741580963135,2.46620512008667
mobilenet_v3_small,17,479_0,479,surface_injure,brightness,severe,thunderstrike,corrosion,False,False,True,False,False,-0.8744103312492371,1.5319722890853882,0.7572866082191467,0.34631800651550293,-2.8543498516082764,-0.30003923177719116
mobilenet_v3_small,17,479_1,479,thunderstrike,brightness,severe,thunderstrike,surface_injure,True,False,True,True,False,-1.6258463859558105,-1.5262186527252197,1.2954767942428589,0.9130248427391052,-1.9141370058059692,0.048559460788965225
mobilenet_v3_small,17,501_0,501,corrosion,brightness,severe,corrosion,corrosion,True,True,False,False,False,-2.457249164581299,5.501817226409912,-0.20758885145187378,-2.295565366744995,-5.846156120300293,2.360558032989502
mobilenet_v3_small,17,505_0,505,corrosion,brightness,severe,corrosion,corrosion,True,True,False,False,False,-2.648566961288452,5.144117832183838,-0.5956100225448608,-0.6413318514823914,-5.3200459480285645,1.4413988590240479
mobilenet_v3_small,17,511_0,511,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,-1.2903164625167847,-1.1164734363555908,-1.650910496711731,-1.5219465494155884,-0.8180475234985352,4.760708808898926
mobilenet_v3_small,17,511_1,511,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,-1.1759860515594482,-0.41815871000289917,-1.0727386474609375,-1.2250670194625854,-0.7572413086891174,3.843381643295288
mobilenet_v3_small,17,521_0,521,corrosion,brightness,severe,hide_craze,hide_craze,False,False,False,False,False,-1.9771811962127686,1.5927653312683105,-0.018992986530065536,-0.9855732321739197,-2.2412095069885254,2.875593423843384
mobilenet_v3_small,17,521_1,521,corrosion,brightness,severe,hide_craze,hide_craze,False,False,False,False,False,-3.740403175354004,2.081709146499634,1.0286997556686401,-1.4254029989242554,-3.39363694190979,3.8240981101989746
mobilenet_v3_small,17,541_0,541,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,-1.3398919105529785,-0.977425754070282,-0.9711236357688904,-0.6536993980407715,-0.25915589928627014,3.0797765254974365
mobilenet_v3_small,17,546_0,546,corrosion,brightness,severe,surface_injure,corrosion,False,True,True,False,True,-4.4631829261779785,3.2698142528533936,1.748993992805481,-1.9671763181686401,-3.574002265930176,2.9865806102752686
mobilenet_v3_small,17,546_1,546,corrosion,brightness,severe,hide_craze,corrosion,False,True,True,False,True,-2.3341100215911865,3.024195909500122,0.14834141731262207,-1.7769092321395874,-5.399673938751221,2.9586331844329834
mobilenet_v3_small,17,546_2,546,corrosion,brightness,severe,hide_craze,corrosion,False,True,True,False,True,-4.289888381958008,5.304547309875488,0.9712907671928406,-1.8448264598846436,-6.42231559753418,3.4866530895233154
mobilenet_v3_small,17,563_0,563,craze,brightness,severe,craze,hide_craze,True,False,True,True,False,1.3004930019378662,0.7798243165016174,0.5876757502555847,-2.6695375442504883,-4.394393444061279,2.4742982387542725
mobilenet_v3_small,17,566_0,566,corrosion,brightness,severe,corrosion,corrosion,True,True,False,False,False,-5.332090854644775,7.987303733825684,-0.6407780647277832,-1.6599758863449097,-6.1669793128967285,2.7498297691345215
mobilenet_v3_small,17,569_0,569,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,-0.36910751461982727,-0.8468123078346252,-1.736050009727478,-1.7691136598587036,-1.7353500127792358,5.121074676513672
mobilenet_v3_small,17,574_0,574,craze,brightness,severe,craze,craze,True,True,False,False,False,4.346439838409424,-1.3104257583618164,-1.8826731443405151,-2.745347261428833,-2.2658534049987793,2.441865921020508
mobilenet_v3_small,17,580_0,580,craze,brightness,severe,craze,craze,True,True,False,False,False,3.5039212703704834,0.5024637579917908,1.634069800376892,-2.6994030475616455,-3.742403030395508,0.2810552418231964
mobilenet_v3_small,17,591_0,591,thunderstrike,brightness,severe,thunderstrike,corrosion,True,False,True,True,False,-1.7281936407089233,2.7051141262054443,2.21012282371521,2.3714592456817627,-5.334904193878174,-1.3647551536560059
mobilenet_v3_small,17,591_1,591,surface_injure,brightness,severe,surface_injure,surface_injure,True,True,False,False,False,-0.8974756598472595,1.0998306274414062,4.975630283355713,-0.7731779217720032,-3.6596567630767822,-0.8814308643341064
mobilenet_v3_small,17,591_2,591,surface_injure,brightness,severe,surface_injure,surface_injure,True,True,False,False,False,-0.0880042314529419,2.0663678646087646,3.7168526649475098,-1.2272580862045288,-3.8301141262054443,-1.3610719442367554
mobilenet_v3_small,17,597_0,597,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,-0.9850468635559082,1.311939001083374,-1.066867470741272,0.12762689590454102,-4.5515055656433105,4.081376552581787
mobilenet_v3_small,17,598_0,598,corrosion,brightness,severe,corrosion,corrosion,True,True,False,False,False,1.5386015176773071,1.5991458892822266,-0.5436468124389648,-3.0209131240844727,-1.782110333442688,0.42427191138267517
mobilenet_v3_small,17,598_1,598,corrosion,brightness,severe,corrosion,hide_craze,True,False,True,True,False,-1.9669678211212158,1.843360185623169,1.6616132259368896,-0.9912323355674744,-2.4159352779388428,1.8928699493408203
mobilenet_v3_small,17,600_0,600,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,0.876656174659729,-0.47664675116539,-0.7359623312950134,-2.2824010848999023,-2.0598645210266113,2.893038034439087
mobilenet_v3_small,17,610_0,610,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,-1.621770977973938,-1.004732370376587,-0.8366790413856506,-0.4230450391769409,-0.5342323780059814,3.3798036575317383
mobilenet_v3_small,17,623_0,623,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,-1.7426981925964355,-1.4287306070327759,-0.24787092208862305,-1.4640463590621948,-1.6503030061721802,5.583922386169434
mobilenet_v3_small,17,623_1,623,surface_injure,brightness,severe,hide_craze,hide_craze,False,False,False,False,False,-1.7411726713180542,1.2840853929519653,-0.9177967309951782,-1.8935295343399048,-2.8908839225769043,4.368065357208252
mobilenet_v3_small,17,633_0,633,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,-0.8697840571403503,-1.7501697540283203,-0.1258220672607422,-1.308855414390564,-2.17233943939209,5.412153720855713
mobilenet_v3_small,17,642_0,642,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,-0.8124241232872009,-0.3693457543849945,0.5191033482551575,-1.329056739807129,-2.05513596534729,3.6623873710632324
mobilenet_v3_small,17,642_1,642,surface_injure,brightness,severe,surface_injure,surface_injure,True,True,False,False,False,-2.789273500442505,0.39428871870040894,3.896413803100586,-1.1161797046661377,-3.141031503677368,2.6446542739868164
mobilenet_v3_small,17,643_0,643,hide_craze,brightness,severe,surface_injure,hide_craze,False,True,True,False,True,-1.3982765674591064,-0.32108911871910095,0.2424764782190323,-0.18748220801353455,-1.018998384475708,1.9461241960525513
mobilenet_v3_small,17,650_0,650,corrosion,brightness,severe,corrosion,corrosion,True,True,False,False,False,-1.9763659238815308,7.247323036193848,-2.3773646354675293,-2.3946807384490967,-2.389554262161255,1.210599422454834
mobilenet_v3_small,17,655_0,655,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,-1.130371332168579,-0.5351254343986511,-0.20370113849639893,-0.8080949187278748,-1.2581321001052856,3.440269708633423
mobilenet_v3_small,17,658_0,658,corrosion,brightness,severe,crack,hide_craze,False,False,True,False,False,-0.32291939854621887,-0.6256901025772095,-0.18751558661460876,-2.233367681503296,1.1084814071655273,2.112755060195923
mobilenet_v3_small,17,663_0,663,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,-1.8083306550979614,-2.386573076248169,-1.4599090814590454,-1.998266339302063,-2.613969087600708,6.680393218994141
mobilenet_v3_small,17,671_0,671,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,-1.082948923110962,-1.11501944065094,-0.9255073070526123,-0.7349824905395508,-0.6341991424560547,3.777705430984497
mobilenet_v3_small,17,671_1,671,surface_injure,brightness,severe,hide_craze,hide_craze,False,False,False,False,False,-1.3434765338897705,1.241877794265747,0.9752966165542603,0.22772923111915588,-2.448230028152466,1.3368279933929443
mobilenet_v3_small,17,677_0,677,hide_craze,brightness,severe,hide_craze,hide_craze,True,True,False,False,False,-0.40299317240715027,-1.0312608480453491,-1.7410675287246704,-1.2163933515548706,-4.190777778625488,6.774545192718506
